pulau_kota,kategori,nama_perumahan,latitude,longitude,link_gmaps
Cirebon,Elite,Sapphire Boulevard Pemuda,-6.7270273,108.5441257,https://www.google.com/maps/place/Sapphire+Boulevard+Pemuda/data=!4m7!3m6!1s0x2e6ee20a7e6de8fd:0x4cac51f8a8600a3!8m2!3d-6.7270273!4d108.5441257!16s%2Fg%2F11g94gx1ym!19sChIJ_ehtfgribi4RowCGih_FygQ?authuser=0&hl=id&rclk=1
Cirebon,Elite,Verona hills cluster violet,-6.7633042,108.5235527,https://www.google.com/maps/place/Verona+hills+cluster+violet/data=!4m7!3m6!1s0x2e6f1df162712293:0x63c5453009c6f09a!8m2!3d-6.7633042!4d108.5235527!16s%2Fg%2F11h_1wrhjl!19sChIJkyJxYvEdby4RmvDGCTBFxWM?authuser=0&hl=id&rclk=1
Cirebon,Elite,TRUSMILAND CEMPAKA,-6.7427847,108.4746563,https://www.google.com/maps/place/TRUSMILAND+CEMPAKA/data=!4m7!3m6!1s0x2e6f1ff64b0c6ab9:0xbde5662a53cd73ba!8m2!3d-6.7427847!4d108.4746563!16s%2Fg%2F11sqh47d0d!19sChIJuWoMS_Yfby4RunPNUypm5b0?authuser=0&hl=id&rclk=1
Cirebon,Elite,Graha Permata Regency Cirebon,-6.7459234,108.5486796,https://www.google.com/maps/place/Graha+Permata+Regency+Cirebon/data=!4m7!3m6!1s0x2e6f1d6212928a51:0x9358e31e14212bbe!8m2!3d-6.7459234!4d108.5486796!16s%2Fg%2F11j0w60y5g!19sChIJUYqSEmIdby4RvishFB7jWJM?authuser=0&hl=id&rclk=1
Cirebon,Elite,Keandra Living,-6.7669276,108.5181745,https://www.google.com/maps/place/Keandra+Living/data=!4m7!3m6!1s0x2e6f1f8ae4dd1261:0xd9e9dc3755fcb275!8m2!3d-6.7669276!4d108.5181745!16s%2Fg%2F11ty2v8zpn!19sChIJYRLd5Iofby4RdbL8VTfc6dk?authuser=0&hl=id&rclk=1
Cirebon,Elite,Perumahan Panorama Bumi Kaliwadas,-6.7399208,108.4802573,https://www.google.com/maps/place/Perumahan+Panorama+Bumi+Kaliwadas/data=!4m7!3m6!1s0x2e6f1e255432ec29:0x4d6dcee09b5801ee!8m2!3d-6.7399208!4d108.4802573!16s%2Fg%2F11cmmqmrnn!19sChIJKewyVCUeby4R7gFYm-DObU0?authuser=0&hl=id&rclk=1
Cirebon,Elite,Ciperna graha keandra blok A no 35,-6.7676266,108.5207147,https://www.google.com/maps/place/Ciperna+graha+keandra+blok+A+no+35/data=!4m7!3m6!1s0x2e6f1e7f79d92a07:0x711fec4749f6d977!8m2!3d-6.7676266!4d108.5207147!16s%2Fg%2F11b7q6vr7v!19sChIJByrZeX8eby4Rd9n2SUfsH3E?authuser=0&hl=id&rclk=1
Cirebon,Elite,Perumahan Kota Baru Keandra Cluster Cordelia,-6.7710975,108.4611443,https://www.google.com/maps/place/Perumahan+Kota+Baru+Keandra+Cluster+Cordelia/data=!4m7!3m6!1s0x2e6f1f9b027814a1:0x98135b627e5a55f5!8m2!3d-6.7710975!4d108.4611443!16s%2Fg%2F11sb5vg52c!19sChIJoRR4Apsfby4R9VVafmJbE5g?authuser=0&hl=id&rclk=1
Cirebon,Elite,Green Kedaton,-6.742955,108.513888,https://www.google.com/maps/place/Green+Kedaton/data=!4m7!3m6!1s0x2e6f1f80149dd17f:0x6b7397056464400!8m2!3d-6.742955!4d108.513888!16s%2Fg%2F11ghfd6jyv!19sChIJf9GdFIAfby4RAERGVnA5twY?authuser=0&hl=id&rclk=1
Cirebon,Elite,Queenara Residence,-6.743576,108.534112,https://www.google.com/maps/place/Queenara+Residence/data=!4m7!3m6!1s0x2e6f1de5fe85bef3:0x7ed6a9f9c6dba1a2!8m2!3d-6.743576!4d108.534112!16s%2Fg%2F11ggy_31yw!19sChIJ876F_uUdby4RoqHbxvmp1n4?authuser=0&hl=id&rclk=1
Cirebon,Elite,Graha Pitaloka,-6.7457679,108.5370585,https://www.google.com/maps/place/Graha+Pitaloka/data=!4m7!3m6!1s0x2e6f1d6e93277473:0x18885557f90fe324!8m2!3d-6.7457679!4d108.5370585!16s%2Fg%2F11lgt2vt83!19sChIJc3Qnk24dby4RJOMP-VdViBg?authuser=0&hl=id&rclk=1
Cirebon,Elite,Buana Kalijaga Residence,-6.7460721,108.5511313,https://www.google.com/maps/place/Buana+Kalijaga+Residence/data=!4m7!3m6!1s0x2e6f1dd9a926a4ed:0xdaa080e4b7facc91!8m2!3d-6.7460721!4d108.5511313!16s%2Fg%2F11k9nxwg3d!19sChIJ7aQmqdkdby4Rkcz6t-SAoNo?authuser=0&hl=id&rclk=1
Cirebon,Elite,Perumahan Fath Asri Regency,-6.7599169,108.5450429,https://www.google.com/maps/place/Perumahan+Fath+Asri+Regency/data=!4m7!3m6!1s0x2e6f1d0062789d8f:0x3c3d972a9436d13b!8m2!3d-6.7599169!4d108.5450429!16s%2Fg%2F11lcqs6nk3!19sChIJj514YgAdby4RO9E2lCqXPTw?authuser=0&hl=id&rclk=1
Cirebon,Elite,Cluster Azzura (New Ramayana Residence),-6.699634,108.5014734,https://www.google.com/maps/place/Cluster+Azzura+%28New+Ramayana+Residence%29/data=!4m7!3m6!1s0x2e6ee197836634f7:0xef06b0c31ae39faf!8m2!3d-6.699634!4d108.5014734!16s%2Fg%2F11hd1vg533!19sChIJ9zRmg5fhbi4Rr5_jGsOwBu8?authuser=0&hl=id&rclk=1
Cirebon,Elite,Dgreen Residence,-6.7344311,108.5220333,https://www.google.com/maps/place/Dgreen+Residence/data=!4m7!3m6!1s0x2e6f1e0751029c25:0x7fc958e5db52244!8m2!3d-6.7344311!4d108.5220333!16s%2Fg%2F11h9z7fbn9!19sChIJJZwCUQceby4RRCK1XY6V_Ac?authuser=0&hl=id&rclk=1
Cirebon,Elite,PILANG SETRAYASA,-6.7023551,108.5457908,https://www.google.com/maps/place/PILANG+SETRAYASA/data=!4m7!3m6!1s0x2e6ee2388cacc6c3:0x9b3f0cdae257cce4!8m2!3d-6.7023551!4d108.5457908!16s%2Fg%2F11gfb3z5yj!19sChIJw8asjDjibi4R5MxX4toMP5s?authuser=0&hl=id&rclk=1
Cirebon,Elite,Perumahan Verona hills,-6.7632589,108.5230756,https://www.google.com/maps/place/Perumahan+Verona+hills/data=!4m7!3m6!1s0x2e6f1dfe5beb468d:0x1e5c498e8e2a493c!8m2!3d-6.7632589!4d108.5230756!16s%2Fg%2F11svhymrlc!19sChIJjUbrW_4dby4RPEkqjo5JXB4?authuser=0&hl=id&rclk=1
Cirebon,Elite,SUMBER TOWN HOUSE,-6.7569071,108.4754181,https://www.google.com/maps/place/SUMBER+TOWN+HOUSE/data=!4m7!3m6!1s0x2e6f1f24b91929db:0x12b02fd31bd4435b!8m2!3d-6.7569071!4d108.4754181!16s%2Fg%2F11fjmfl67q!19sChIJ2ykZuSQfby4RW0PUG9MvsBI?authuser=0&hl=id&rclk=1
Cirebon,Elite,Yucca 1 no5 keandra park,-6.7461705,108.5698514,https://www.google.com/maps/place/Yucca+1+no5+keandra+park/data=!4m7!3m6!1s0x2e6f1d2a8f1bff0d:0x937655880b33f49d!8m2!3d-6.7461705!4d108.5698514!16s%2Fg%2F11v64z2kmr!19sChIJDf8bjyodby4RnfQzC4hVdpM?authuser=0&hl=id&rclk=1
Cirebon,Elite,Bumi Asri Pamijahan,-6.7363721,108.4682308,https://www.google.com/maps/place/Bumi+Asri+Pamijahan/data=!4m7!3m6!1s0x2e6f1fd41fed4423:0xc330400b611dc382!8m2!3d-6.7363721!4d108.4682308!16s%2Fg%2F11bz0p6vg_!19sChIJI0TtH9Qfby4RgsMdYQtAMMM?authuser=0&hl=id&rclk=1
Cirebon,Elite,Citraland Cirebon - Davida,-6.7565029,108.5693649,https://www.google.com/maps/place/Citraland+Cirebon+-+Davida/data=!4m7!3m6!1s0x2e6f1df48730aadd:0x577b615ba945e59b!8m2!3d-6.7565029!4d108.5693649!16s%2Fg%2F11ft1tjwkr!19sChIJ3aowh_Qdby4Rm-VFqVthe1c?authuser=0&hl=id&rclk=1
Cirebon,Elite,Kinaya Residence - DEVY,-6.7356147,108.517764,https://www.google.com/maps/place/Kinaya+Residence+-+DEVY/data=!4m7!3m6!1s0x2e6f1d96b028b869:0x73948ce8ef04ac18!8m2!3d-6.7356147!4d108.517764!16s%2Fg%2F11r09c66n6!19sChIJabgosJYdby4RGKwE7-iMlHM?authuser=0&hl=id&rclk=1
Cirebon,Elite,Perumahan Griya Nusa Endah Pasalakan Sumber,-6.7321971,108.4841367,https://www.google.com/maps/place/Perumahan+Griya+Nusa+Endah+Pasalakan+Sumber/data=!4m7!3m6!1s0x2e6f1e284cfc5c2b:0xba5e38bbfe4273a7!8m2!3d-6.7321971!4d108.4841367!16s%2Fg%2F11fx2vyq10!19sChIJK1z8TCgeby4Rp3NC_rs4Xro?authuser=0&hl=id&rclk=1
Cirebon,Elite,Cempaka Wangi Regency,-6.7390876,108.5119187,https://www.google.com/maps/place/Cempaka+Wangi+Regency/data=!4m7!3m6!1s0x2e6f1e0546fec341:0x63e0be77acd9eb7d!8m2!3d-6.7390876!4d108.5119187!16s%2Fg%2F1xc60kt6!19sChIJQcP-RgUeby4RfevZrHe-4GM?authuser=0&hl=id&rclk=1
Cirebon,Elite,Perumahan Trusmiland Megu,-6.7136819,108.4982625,https://www.google.com/maps/place/Perumahan+Trusmiland+Megu/data=!4m7!3m6!1s0x2e6ee10140e3c869:0x75cf512cce281f52!8m2!3d-6.7136819!4d108.4982625!16s%2Fg%2F11pz8pg50c!19sChIJacjjQAHhbi4RUh8ozixRz3U?authuser=0&hl=id&rclk=1
Cirebon,Elite,Graha Alana Klayan,-6.6825508,108.5578012,https://www.google.com/maps/place/Graha+Alana+Klayan/data=!4m7!3m6!1s0x2e6ee3b2213f018d:0x5ae205f5a205621e!8m2!3d-6.6825508!4d108.5578012!16s%2Fg%2F11f403b_h0!19sChIJjQE_IbLjbi4RHmIFovUF4lo?authuser=0&hl=id&rclk=1
Cirebon,Elite,Perumahan Wijayaland Watubelah,-6.7414051,108.5066742,https://www.google.com/maps/place/Perumahan+Wijayaland+Watubelah/data=!4m7!3m6!1s0x2e6f1f0010b1dcdb:0x405a745dfdfc5d27!8m2!3d-6.7414051!4d108.5066742!16s%2Fg%2F11w9v0xbpr!19sChIJ29yxEAAfby4RJ138_V10WkA?authuser=0&hl=id&rclk=1
Cirebon,Elite,Gerbang Permai Pamengkang (GPP) The Avoria Prime,-6.7596145,108.5622648,https://www.google.com/maps/place/Gerbang+Permai+Pamengkang+%28GPP%29+The+Avoria+Prime/data=!4m7!3m6!1s0x2e6f1d0039a55269:0xf1c4d000cce0d1e0!8m2!3d-6.7596145!4d108.5622648!16s%2Fg%2F11xmfy9sb0!19sChIJaVKlOQAdby4R4NHgzADQxPE?authuser=0&hl=id&rclk=1
Cirebon,Elite,Green Athaya,-6.6885875,108.5463479,https://www.google.com/maps/place/Green+Athaya/data=!4m7!3m6!1s0x2e6ee2356454e571:0x769f9d3db4593f1c!8m2!3d-6.6885875!4d108.5463479!16s%2Fg%2F11c606wmfl!19sChIJceVUZDXibi4RHD9ZtD2dn3Y?authuser=0&hl=id&rclk=1
Cirebon,Elite,Perumahan Taman Intan,-6.7377338,108.5036253,https://www.google.com/maps/place/Perumahan+Taman+Intan/data=!4m7!3m6!1s0x2e6f1fda48116c5d:0xf5c1bb90fae60766!8m2!3d-6.7377338!4d108.5036253!16s%2Fg%2F11ghr70qm5!19sChIJXWwRSNofby4RZgfm-pC7wfU?authuser=0&hl=id&rclk=1
Cirebon,Elite,Jembar Agung Majasem,-6.7388062,108.5256916,https://www.google.com/maps/place/Jembar+Agung+Majasem/data=!4m7!3m6!1s0x2e6f1dfd33acfa7f:0x7b9e411e9160e098!8m2!3d-6.7388062!4d108.5256916!16s%2Fg%2F11f3mb5ym2!19sChIJf_qsM_0dby4RmOBgkR5Bnns?authuser=0&hl=id&rclk=1
Cirebon,Elite,RUMAH SUBSIDI CIREBON,-6.7575397,108.4700738,https://www.google.com/maps/place/RUMAH+SUBSIDI+CIREBON/data=!4m7!3m6!1s0x2e6f1fb30f6dabbb:0x4fe0e5273abc4651!8m2!3d-6.7575397!4d108.4700738!16s%2Fg%2F11f7k6fxlw!19sChIJu6ttD7Mfby4RUUa8Oifl4E8?authuser=0&hl=id&rclk=1
Cirebon,Elite,Trusmiland Pamengkang,-6.7740195,108.5603489,https://www.google.com/maps/place/Trusmiland+Pamengkang/data=!4m7!3m6!1s0x2e6f1df4ea601bc3:0x35505de5970a3213!8m2!3d-6.7740195!4d108.5603489!16s%2Fg%2F11nnp1snm3!19sChIJwxtg6vQdby4REzIKl-VdUDU?authuser=0&hl=id&rclk=1
Cirebon,Elite,Perumahan Kalijaga Cirebon,-6.7593047,108.5579797,https://www.google.com/maps/place/Perumahan+Kalijaga+Cirebon/data=!4m7!3m6!1s0x2e6f1d143617058f:0x7e831d408b44df0e!8m2!3d-6.7593047!4d108.5579797!16s%2Fg%2F11rj4z_n0t!19sChIJjwUXNhQdby4RDt9Ei0Adg34?authuser=0&hl=id&rclk=1
Cirebon,Elite,Perumahan Puri Gita Kepongpongan,-6.7485487,108.5187712,https://www.google.com/maps/place/Perumahan+Puri+Gita+Kepongpongan/data=!4m7!3m6!1s0x2e6f1e0b25405681:0x77620e984ca03b4c!8m2!3d-6.7485487!4d108.5187712!16s%2Fg%2F11gd_5w96g!19sChIJgVZAJQseby4RTDugTJgOYnc?authuser=0&hl=id&rclk=1
Cirebon,Elite,Raharja Regency,-6.7565211,108.5736727,https://www.google.com/maps/place/Raharja+Regency/data=!4m7!3m6!1s0x2e6f1d918d36d331:0x98bc80f1bf68d790!8m2!3d-6.7565211!4d108.5736727!16s%2Fg%2F11hzxv8qrl!19sChIJMdM2jZEdby4RkNdov_GAvJg?authuser=0&hl=id&rclk=1
Cirebon,Elite,Citra Pesona Gegunung CIREBON,-6.7491919,108.5039823,https://www.google.com/maps/place/Citra+Pesona+Gegunung+CIREBON/data=!4m7!3m6!1s0x2e6f1f00224354e3:0x7e1c067f5ac90a93!8m2!3d-6.7491919!4d108.5039823!16s%2Fg%2F11vm1l_3nv!19sChIJ41RDIgAfby4RkwrJWn8GHH4?authuser=0&hl=id&rclk=1
Cirebon,Elite,Watubelah Regency,-6.7385876,108.4948484,https://www.google.com/maps/place/Watubelah+Regency/data=!4m7!3m6!1s0x2e6f1e2224a5ce01:0xaa670cd175cfd23f!8m2!3d-6.7385876!4d108.4948484!16s%2Fg%2F11cmnc1c7d!19sChIJAc6lJCIeby4RP9LPddEMZ6o?authuser=0&hl=id&rclk=1
Cirebon,Elite,MESS ELITE,-6.7378333,108.5329899,https://www.google.com/maps/place/MESS+ELITE/data=!4m7!3m6!1s0x2e6f1d0000e13edb:0xe911687e7dd5a15d!8m2!3d-6.7378333!4d108.5329899!16s%2Fg%2F11ldwhnyrf!19sChIJ2z7hAAAdby4RXaHVfX5oEek?authuser=0&hl=id&rclk=1
Cirebon,Elite,Citra Pesona Wanasaba CIREBON,-6.7654707,108.4979244,https://www.google.com/maps/place/Citra+Pesona+Wanasaba+CIREBON/data=!4m7!3m6!1s0x2e6f1f0072f2d73d:0xdd00918c58dbbf98!8m2!3d-6.7654707!4d108.4979244!16s%2Fg%2F11yb2vf3g7!19sChIJPdfycgAfby4RmL_bWIyRAN0?authuser=0&hl=id&rclk=1
Cirebon,Elite,Rumah Mewah,-6.7195773,108.5320004,https://www.google.com/maps/place/Rumah+Mewah/data=!4m7!3m6!1s0x2e6ee332131a5e21:0xc29c9da2583da15e!8m2!3d-6.7195773!4d108.5320004!16s%2Fg%2F11twt0k2g_!19sChIJIV4aEzLjbi4RXqE9WKKdnMI?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Pilar Residence,-7.0290455,110.4846472,https://www.google.com/maps/place/Pilar+Residence/data=!4m7!3m6!1s0x2e708d0112a0c137:0x3c7c2c63f277b714!8m2!3d-7.0290455!4d110.4846472!16s%2Fg%2F11jp1x7_s4!19sChIJN8GgEgGNcC4RFLd38mMsfDw?authuser=0&hl=id&rclk=1
Semarang,Subsidi,GRAHA SABRINA Perumahan Subsidi,-7.0729333,110.294628,https://www.google.com/maps/place/GRAHA+SABRINA+Perumahan+Subsidi/data=!4m7!3m6!1s0x2e70630ea9adfbef:0xfaaf716ce682bbff!8m2!3d-7.0729333!4d110.294628!16s%2Fg%2F11nrpk233r!19sChIJ7_utqQ5jcC4R_7uC5mxxr_o?authuser=0&hl=id&rclk=1
Semarang,Subsidi,RUMAH MURAH SEMARANG,-6.9956011,110.4179752,https://www.google.com/maps/place/RUMAH+MURAH+SEMARANG/data=!4m7!3m6!1s0x2e708ba13221db21:0x4c9a5ae09d512e79!8m2!3d-6.9956011!4d110.4179752!16s%2Fg%2F11fn4b1j2r!19sChIJIdshMqGLcC4ReS5RneBamkw?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Klipang Green,-7.0381037,110.4798908,https://www.google.com/maps/place/Perumahan+Klipang+Green/data=!4m7!3m6!1s0x2e708dceb02867ab:0x79f6380d8af92dd1!8m2!3d-7.0381037!4d110.4798908!16s%2Fg%2F11b6_t8km2!19sChIJq2cosM6NcC4R0S35ig049nk?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Lentera Karangroto Permai,-6.9551585,110.4951611,https://www.google.com/maps/place/Lentera+Karangroto+Permai/data=!4m7!3m6!1s0x2e70f3a0f26bd1c1:0x3c8f1e7576a7afb3!8m2!3d-6.9551585!4d110.4951611!16s%2Fg%2F11fm49x38r!19sChIJwdFr8qDzcC4Rs6-ndnUejzw?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Subsidi Puri Maharani Cluster,-7.0680263,110.2969049,https://www.google.com/maps/place/Perumahan+Subsidi+Puri+Maharani+Cluster/data=!4m7!3m6!1s0x2e70631233ed8daf:0x74424e085c60bbe6!8m2!3d-7.0680263!4d110.2969049!16s%2Fg%2F11r_x1fm6y!19sChIJr43tMxJjcC4R5rtgXAhOQnQ?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Murah di Semarang,-7.0235624,110.3728638,https://www.google.com/maps/place/Perumahan+Murah+di+Semarang/data=!4m7!3m6!1s0x2e708d2992b91ad1:0xe802e2ba68bf3efa!8m2!3d-7.0235624!4d110.3728638!16s%2Fg%2F11qnlhgmzs!19sChIJ0Rq5kimNcC4R-j6_aLriAug?authuser=0&hl=id&rclk=1
Semarang,Subsidi,WESTHOM TEMBALANG,-7.0809743,110.483264,https://www.google.com/maps/place/WESTHOM+TEMBALANG/data=!4m7!3m6!1s0x2e708f7d8a67edfb:0xa8349c5eb6c3d3ae!8m2!3d-7.0809743!4d110.483264!16s%2Fg%2F11kk6pb4hq!19sChIJ--1nin2PcC4RrtPDtl6cNKg?authuser=0&hl=id&rclk=1
Semarang,Subsidi,PERUMNAS SAMPANGAN BARU,-7.0105211,110.395484,https://www.google.com/maps/place/PERUMNAS+SAMPANGAN+BARU/data=!4m7!3m6!1s0x2e708b0e77671069:0xc8a3a6eab0e376d4!8m2!3d-7.0105211!4d110.395484!16s%2Fg%2F11bztbcp3h!19sChIJaRBndw6LcC4R1HbjsOqmo8g?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Sampangan View,-7.0261069,110.3854627,https://www.google.com/maps/place/Perumahan+Sampangan+View/data=!4m7!3m6!1s0x2e708b6de9d4f4a9:0x39257322d4f4f546!8m2!3d-7.0261069!4d110.3854627!16s%2Fg%2F11gy9szfmk!19sChIJqfTU6W2LcC4RRvX01CJzJTk?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Rowosari Megah Asri 1,-7.0701663,110.4779067,https://www.google.com/maps/place/Perumahan+Rowosari+Megah+Asri+1/data=!4m7!3m6!1s0x2e708f02db2c0401:0x2e529f02aa8651db!8m2!3d-7.0701663!4d110.4779067!16s%2Fg%2F11g1mvsyg5!19sChIJAQQs2wKPcC4R21GGqgKfUi4?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Mijen Harmoni,-7.0677208,110.3172913,https://www.google.com/maps/place/Perumahan+Mijen+Harmoni/data=!4m7!3m6!1s0x2e70621afe65dfa1:0x4ada1023fcca2429!8m2!3d-7.0677208!4d110.3172913!16s%2Fg%2F11bw4bwdfy!19sChIJod9l_hpicC4RKSTK_CMQ2ko?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Green Sakanti Ungaran,-7.1067476,110.3740964,https://www.google.com/maps/place/Green+Sakanti+Ungaran/data=!4m7!3m6!1s0x2e7089974bd34ef1:0xcfc303648790f9e8!8m2!3d-7.1067476!4d110.3740964!16s%2Fg%2F11fvxss3c4!19sChIJ8U7TS5eJcC4R6PmQh2QDw88?authuser=0&hl=id&rclk=1
Semarang,Subsidi,PERUMAHAN GEDAWANG PESONA ASRI 1,-7.0936859,110.4228602,https://www.google.com/maps/place/PERUMAHAN+GEDAWANG+PESONA+ASRI+1/data=!4m7!3m6!1s0x2e70892b881919eb:0xe773fa8b9cd398d1!8m2!3d-7.0936859!4d110.4228602!16s%2Fg%2F11bzt3mw5c!19sChIJ6xkZiCuJcC4R0ZjTnIv6c-c?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Mutiara Karangroto,-6.9560848,110.4902787,https://www.google.com/maps/place/Perumahan+Mutiara+Karangroto/data=!4m7!3m6!1s0x2e70f2c394d0af17:0x38f67d68aad48282!8m2!3d-6.9560848!4d110.4902787!16s%2Fg%2F11c2pg4h4z!19sChIJF6_QlMPycC4RgoLUqmh99jg?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Bukit Asri 4 Ungaran,-7.1219344,110.3926293,https://www.google.com/maps/place/Perumahan+Bukit+Asri+4+Ungaran/data=!4m7!3m6!1s0x2e708992ca50536f:0x9afcba2c681fc07e!8m2!3d-7.1219344!4d110.3926293!16s%2Fg%2F11fhyl554k!19sChIJb1NQypKJcC4RfsAfaCy6_Jo?authuser=0&hl=id&rclk=1
Semarang,Subsidi,PERUMAHAN KARANGROTO,-6.9657094,110.4924404,https://www.google.com/maps/place/PERUMAHAN+KARANGROTO/data=!4m7!3m6!1s0x2e70f2cf2a4a6eaf:0x4bd27e307d2e5ee!8m2!3d-6.9657094!4d110.4924404!16s%2Fg%2F11bzt9ftm2!19sChIJr25KKs_ycC4R7uXSB-MnvQQ?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Permata Jangli,-7.0374103,110.4366346,https://www.google.com/maps/place/Permata+Jangli/data=!4m7!3m6!1s0x2e708b37c701b1c7:0xfc1be8204259833f!8m2!3d-7.0374103!4d110.4366346!16s%2Fg%2F1pzsf1vx_!19sChIJx7EBxzeLcC4RP4NZQiDoG_w?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Adinata Raya,-7.0249284,110.2960563,https://www.google.com/maps/place/Perumahan+Adinata+Raya/data=!4m7!3m6!1s0x2e7061ca49645051:0x183c24d054e46481!8m2!3d-7.0249284!4d110.2960563!16s%2Fg%2F11thl6ndvl!19sChIJUVBkScphcC4RgWTkVNAkPBg?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Subsidi Bhumikita Banyumanik,-7.083648,110.441782,https://www.google.com/maps/place/Perumahan+Subsidi+Bhumikita+Banyumanik/data=!4m7!3m6!1s0x2e708f0069f92295:0xb3927cfd3317740c!8m2!3d-7.083648!4d110.441782!16s%2Fg%2F11m5rzjr5k!19sChIJlSL5aQCPcC4RDHQXM_18krM?authuser=0&hl=id&rclk=1
Semarang,Subsidi,PERUMNAS SAMPANGAN BARU,-7.0105211,110.395484,https://www.google.com/maps/place/PERUMNAS+SAMPANGAN+BARU/data=!4m7!3m6!1s0x2e708b0e77671069:0xc8a3a6eab0e376d4!8m2!3d-7.0105211!4d110.395484!16s%2Fg%2F11bztbcp3h!19sChIJaRBndw6LcC4R1HbjsOqmo8g?authuser=0&hl=id&rclk=1
Semarang,Subsidi,GRIYA AMMARA 2,-7.0798828,110.417671,https://www.google.com/maps/place/GRIYA+AMMARA+2/data=!4m7!3m6!1s0x2e708936f8ea0c7f:0x906ae424c05fce0d!8m2!3d-7.0798828!4d110.417671!16s%2Fg%2F11gcz_4_zq!19sChIJfwzq-DaJcC4RDc5fwCTkapA?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Rumah Subsidi Kalongan Giya Karya Adiguna LT 72,-7.1266162,110.4530991,https://www.google.com/maps/place/Rumah+Subsidi+Kalongan+Giya+Karya+Adiguna+LT+72/data=!4m7!3m6!1s0x2e708f4ae7023625:0x500ef54052243c3a!8m2!3d-7.1266162!4d110.4530991!16s%2Fg%2F11fm3ptyl9!19sChIJJTYC50qPcC4ROjwkUkD1DlA?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perumahan Rowosari Megah Asri 1,-7.0701663,110.4779067,https://www.google.com/maps/place/Perumahan+Rowosari+Megah+Asri+1/data=!4m7!3m6!1s0x2e708f02db2c0401:0x2e529f02aa8651db!8m2!3d-7.0701663!4d110.4779067!16s%2Fg%2F11g1mvsyg5!19sChIJAQQs2wKPcC4R21GGqgKfUi4?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Citra Indah Semarang,-7.0720726,110.4624278,https://www.google.com/maps/place/Citra+Indah+Semarang/data=!4m7!3m6!1s0x2e708f2ff3a545b3:0xbd524366f395b5c3!8m2!3d-7.0720726!4d110.4624278!16s%2Fg%2F11f7r56tc7!19sChIJs0Wl8y-PcC4Rw7WV82ZDUr0?authuser=0&hl=id&rclk=1
Semarang,Subsidi,RUMAH MURAH SEMARANG,-6.9956011,110.4179752,https://www.google.com/maps/place/RUMAH+MURAH+SEMARANG/data=!4m7!3m6!1s0x2e708ba13221db21:0x4c9a5ae09d512e79!8m2!3d-6.9956011!4d110.4179752!16s%2Fg%2F11fn4b1j2r!19sChIJIdshMqGLcC4ReS5RneBamkw?authuser=0&hl=id&rclk=1
Semarang,Subsidi,Perum Pakintelan Residence,-7.0968133,110.3946025,https://www.google.com/maps/place/Perum+Pakintelan+Residence/data=!4m7!3m6!1s0x2e70891db14ee259:0x12843afdb6400e87!8m2!3d-7.0968133!4d110.3946025!16s%2Fg%2F11g9qn1cgt!19sChIJWeJOsR2JcC4Rhw5Atv06hBI?authuser=0&hl=id&rclk=1
Semarang,Subsidi,"PERUMAHAN TIARA RESIDENCE, Tlogomulyo",-6.9906995,110.4809055,"https://www.google.com/maps/place/PERUMAHAN+TIARA+RESIDENCE,+Tlogomulyo/data=!4m7!3m6!1s0x2e708d9076a9f91f:0xa1c10b0485f0237d!8m2!3d-6.9906995!4d110.4809055!16s%2Fg%2F11h3d002k6!19sChIJH_mpdpCNcC4RfSPwhQQLwaE?authuser=0&hl=id&rclk=1"
Semarang,Subsidi,ARGYA Perumahan Subsidi,-7.0836173,110.2895932,https://www.google.com/maps/place/ARGYA+Perumahan+Subsidi/data=!4m7!3m6!1s0x2e7063d808ba671f:0x41b834cde1072888!8m2!3d-7.0836173!4d110.2895932!16s%2Fg%2F11s8wxbwlj!19sChIJH2e6CNhjcC4RiCgH4c00uEE?authuser=0&hl=id&rclk=1
Semarang,Subsidi,PERUMAHAN TLOGOSARI,-6.9836819,110.4590341,https://www.google.com/maps/place/PERUMAHAN+TLOGOSARI/data=!4m7!3m6!1s0x2e708cc599cb0fb7:0x9f70c6ded1573521!8m2!3d-6.9836819!4d110.4590341!16s%2Fg%2F11bzt4qc6z!19sChIJtw_LmcWMcC4RITVX0d7GcJ8?authuser=0&hl=id&rclk=1
